provider,model_title,model_url,model_key_inferred,source_field,source_enum_value,standard_dimension,standard_value,confidence,note
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,4,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,5,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,6,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,7,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,8,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.duration,9,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,10,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,10,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,10,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,10,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,5,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,5,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,5,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,5,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,5,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,kling/v2-1-master,https://docs.kie.ai/market/kling/v2-1-master-image-to-video.md,kling/v2-1-master,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,10,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,10,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,10,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,10,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,5,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,5,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,5,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,5,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,5,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,kling/v2-1-pro,https://docs.kie.ai/market/kling/v2-1-pro.md,kling/v2-1-pro,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,10,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,10,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,10,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,10,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,5,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,5,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,5,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,5,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,5,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,kling/v2-1-standard,https://docs.kie.ai/market/kling/v2-1-standard.md,kling/v2-1-standard,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,5,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,5,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,5,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,5,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,5,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-image-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-image-to-video-pro.md,kling/v25-turbo-image-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,5,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,5,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,5,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,5,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,5,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,kling/v25-turbo-text-to-video-pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,kling/v25-turbo-text-to-video-pro,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,15,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,15,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,15,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,25,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,10,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,10,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,10,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,10,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,10,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,sora-2-pro-storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,sora-2-pro-storyboard,paths.post.input.n_frames,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,15,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,15,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,15,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,15,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,10,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,10,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,10,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,10,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,10,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,sora2/sora-2,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,sora2/sora-2,paths.post.input.n_frames,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,15,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,15,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,15,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,15,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,10,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,10,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,10,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,10,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,10,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,sora2/sora-2-pro,https://docs.kie.ai/market/sora2/sora-2-pro-image-to-video.md,sora2/sora-2-pro,paths.post.input.n_frames,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,15,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,15,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,15,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,15,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,5,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,5,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,5,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,5,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,5,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,wan/2-6,https://docs.kie.ai/market/wan/2-6-image-to-video.md,wan/2-6,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,10,DURATION_SECONDS,10,MEDIUM,std_to_api:nearest
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,10,DURATION_SECONDS,11,MEDIUM,std_to_api:nearest
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,10,DURATION_SECONDS,12,MEDIUM,std_to_api:nearest
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,15,DURATION_SECONDS,13,MEDIUM,std_to_api:nearest
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,15,DURATION_SECONDS,14,MEDIUM,std_to_api:nearest
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,15,DURATION_SECONDS,15,MEDIUM,std_to_api:nearest
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,15,DURATION_SECONDS,25,MEDIUM,std_to_api:nearest
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,5,DURATION_SECONDS,3,MEDIUM,std_to_api:nearest
