provider,model_key_inferred,model_title,model_url,source_field,standard_dimension,standard_value,mapped_api_enum_value,mapping_rule,is_mapped
kie,gpt-image/1-5-text-to-image,GPT Image-1.5 - Text to Image,https://docs.kie.ai/market/gpt-image/1-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,21:9,3:2,nearest_ratio,1
kie,gpt-image/1-5-text-to-image,GPT Image-1.5 - Text to Image,https://docs.kie.ai/market/gpt-image/1-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,2:3,2:3,exact,1
kie,gpt-image/1-5-text-to-image,GPT Image-1.5 - Text to Image,https://docs.kie.ai/market/gpt-image/1-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:2,3:2,exact,1
kie,gpt-image/1-5-text-to-image,GPT Image-1.5 - Text to Image,https://docs.kie.ai/market/gpt-image/1-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:4,2:3,nearest_ratio,1
kie,gpt-image/1-5-text-to-image,GPT Image-1.5 - Text to Image,https://docs.kie.ai/market/gpt-image/1-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,4:3,3:2,nearest_ratio,1
kie,gpt-image/1-5-text-to-image,GPT Image-1.5 - Text to Image,https://docs.kie.ai/market/gpt-image/1-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:16,2:3,nearest_ratio,1
kie,gpt-image/1-5-text-to-image,GPT Image-1.5 - Text to Image,https://docs.kie.ai/market/gpt-image/1-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:21,2:3,nearest_ratio,1
kie,gpt-image/1-5-text-to-image,GPT Image-1.5 - Text to Image,https://docs.kie.ai/market/gpt-image/1-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,AUTO,1:1,fallback_baseline,1
kie,grok-imagine/text-to-image,Grok Imagine - Text to Image,https://docs.kie.ai/market/grok-imagine/text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,16:9,16:9,exact,1
kie,grok-imagine/text-to-image,Grok Imagine - Text to Image,https://docs.kie.ai/market/grok-imagine/text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,1:1,1:1,exact,1
kie,grok-imagine/text-to-image,Grok Imagine - Text to Image,https://docs.kie.ai/market/grok-imagine/text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,21:9,16:9,nearest_ratio,1
kie,grok-imagine/text-to-image,Grok Imagine - Text to Image,https://docs.kie.ai/market/grok-imagine/text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,2:3,2:3,exact,1
kie,grok-imagine/text-to-image,Grok Imagine - Text to Image,https://docs.kie.ai/market/grok-imagine/text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:2,3:2,exact,1
kie,grok-imagine/text-to-image,Grok Imagine - Text to Image,https://docs.kie.ai/market/grok-imagine/text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:4,2:3,nearest_ratio,1
kie,grok-imagine/text-to-image,Grok Imagine - Text to Image,https://docs.kie.ai/market/grok-imagine/text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,4:3,3:2,nearest_ratio,1
kie,grok-imagine/text-to-image,Grok Imagine - Text to Image,https://docs.kie.ai/market/grok-imagine/text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:16,9:16,exact,1
kie,grok-imagine/text-to-image,Grok Imagine - Text to Image,https://docs.kie.ai/market/grok-imagine/text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:21,9:16,nearest_ratio,1
kie,grok-imagine/text-to-image,Grok Imagine - Text to Image,https://docs.kie.ai/market/grok-imagine/text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,AUTO,1:1,fallback_baseline,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,16:9,16:9,exact,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,1:1,1:1,exact,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,21:9,16:9,nearest_ratio,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,2:3,2:3,exact,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:2,3:2,exact,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:4,2:3,nearest_ratio,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,4:3,3:2,nearest_ratio,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:16,9:16,exact,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:21,9:16,nearest_ratio,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,AUTO,1:1,fallback_baseline,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.aspect_ratio,ASPECT_RATIO,16:9,16:9,exact,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.aspect_ratio,ASPECT_RATIO,1:1,1:1,exact,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.aspect_ratio,ASPECT_RATIO,21:9,16:9,nearest_ratio,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.aspect_ratio,ASPECT_RATIO,2:3,9:16,nearest_ratio,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:2,16:9,nearest_ratio,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:4,9:16,nearest_ratio,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.aspect_ratio,ASPECT_RATIO,4:3,1:1,nearest_ratio,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:16,9:16,exact,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:21,9:16,nearest_ratio,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.aspect_ratio,ASPECT_RATIO,AUTO,1:1,fallback_baseline,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,16:9,16:9,exact,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,1:1,1:1,exact,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,21:9,16:9,nearest_ratio,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,2:3,9:16,nearest_ratio,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:2,16:9,nearest_ratio,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:4,9:16,nearest_ratio,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,4:3,1:1,nearest_ratio,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:16,9:16,exact,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:21,9:16,nearest_ratio,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,AUTO,1:1,fallback_baseline,1
kie,kling/v2-1-master-text-to-video,Kling V2.1 Master Text to Video,https://docs.kie.ai/market/kling/v2-1-master-text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,16:9,16:9,exact,1
kie,kling/v2-1-master-text-to-video,Kling V2.1 Master Text to Video,https://docs.kie.ai/market/kling/v2-1-master-text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,1:1,1:1,exact,1
kie,kling/v2-1-master-text-to-video,Kling V2.1 Master Text to Video,https://docs.kie.ai/market/kling/v2-1-master-text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,21:9,16:9,nearest_ratio,1
kie,kling/v2-1-master-text-to-video,Kling V2.1 Master Text to Video,https://docs.kie.ai/market/kling/v2-1-master-text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,2:3,9:16,nearest_ratio,1
kie,kling/v2-1-master-text-to-video,Kling V2.1 Master Text to Video,https://docs.kie.ai/market/kling/v2-1-master-text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:2,16:9,nearest_ratio,1
kie,kling/v2-1-master-text-to-video,Kling V2.1 Master Text to Video,https://docs.kie.ai/market/kling/v2-1-master-text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:4,9:16,nearest_ratio,1
kie,kling/v2-1-master-text-to-video,Kling V2.1 Master Text to Video,https://docs.kie.ai/market/kling/v2-1-master-text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,4:3,1:1,nearest_ratio,1
kie,kling/v2-1-master-text-to-video,Kling V2.1 Master Text to Video,https://docs.kie.ai/market/kling/v2-1-master-text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:16,9:16,exact,1
kie,kling/v2-1-master-text-to-video,Kling V2.1 Master Text to Video,https://docs.kie.ai/market/kling/v2-1-master-text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:21,9:16,nearest_ratio,1
kie,kling/v2-1-master-text-to-video,Kling V2.1 Master Text to Video,https://docs.kie.ai/market/kling/v2-1-master-text-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,AUTO,1:1,fallback_baseline,1
kie,kling/v25-turbo-text-to-video-pro,Kling - V2.5 Turbo Text to Video Pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,paths.post.input.aspect_ratio,ASPECT_RATIO,16:9,16:9,exact,1
kie,kling/v25-turbo-text-to-video-pro,Kling - V2.5 Turbo Text to Video Pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,paths.post.input.aspect_ratio,ASPECT_RATIO,1:1,1:1,exact,1
kie,kling/v25-turbo-text-to-video-pro,Kling - V2.5 Turbo Text to Video Pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,paths.post.input.aspect_ratio,ASPECT_RATIO,21:9,16:9,nearest_ratio,1
kie,kling/v25-turbo-text-to-video-pro,Kling - V2.5 Turbo Text to Video Pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,paths.post.input.aspect_ratio,ASPECT_RATIO,2:3,9:16,nearest_ratio,1
kie,kling/v25-turbo-text-to-video-pro,Kling - V2.5 Turbo Text to Video Pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:2,16:9,nearest_ratio,1
kie,kling/v25-turbo-text-to-video-pro,Kling - V2.5 Turbo Text to Video Pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:4,9:16,nearest_ratio,1
kie,kling/v25-turbo-text-to-video-pro,Kling - V2.5 Turbo Text to Video Pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,paths.post.input.aspect_ratio,ASPECT_RATIO,4:3,1:1,nearest_ratio,1
kie,kling/v25-turbo-text-to-video-pro,Kling - V2.5 Turbo Text to Video Pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:16,9:16,exact,1
kie,kling/v25-turbo-text-to-video-pro,Kling - V2.5 Turbo Text to Video Pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:21,9:16,nearest_ratio,1
kie,kling/v25-turbo-text-to-video-pro,Kling - V2.5 Turbo Text to Video Pro,https://docs.kie.ai/market/kling/v25-turbo-text-to-video-pro.md,paths.post.input.aspect_ratio,ASPECT_RATIO,AUTO,1:1,fallback_baseline,1
kie,runway-api/generate-ai-video,Generate AI Video,https://docs.kie.ai/runway-api/generate-ai-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,16:9,16:9,exact,1
kie,runway-api/generate-ai-video,Generate AI Video,https://docs.kie.ai/runway-api/generate-ai-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,1:1,1:1,exact,1
kie,runway-api/generate-ai-video,Generate AI Video,https://docs.kie.ai/runway-api/generate-ai-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,21:9,16:9,nearest_ratio,1
kie,runway-api/generate-ai-video,Generate AI Video,https://docs.kie.ai/runway-api/generate-ai-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,2:3,3:4,nearest_ratio,1
kie,runway-api/generate-ai-video,Generate AI Video,https://docs.kie.ai/runway-api/generate-ai-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:2,4:3,nearest_ratio,1
kie,runway-api/generate-ai-video,Generate AI Video,https://docs.kie.ai/runway-api/generate-ai-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:4,3:4,exact,1
kie,runway-api/generate-ai-video,Generate AI Video,https://docs.kie.ai/runway-api/generate-ai-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,4:3,4:3,exact,1
kie,runway-api/generate-ai-video,Generate AI Video,https://docs.kie.ai/runway-api/generate-ai-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:16,9:16,exact,1
kie,runway-api/generate-ai-video,Generate AI Video,https://docs.kie.ai/runway-api/generate-ai-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:21,9:16,nearest_ratio,1
kie,runway-api/generate-ai-video,Generate AI Video,https://docs.kie.ai/runway-api/generate-ai-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,AUTO,1:1,fallback_baseline,1
kie,runway-api/generate-aleph-video,Generate Aleph Video,https://docs.kie.ai/runway-api/generate-aleph-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,16:9,16:9,exact,1
kie,runway-api/generate-aleph-video,Generate Aleph Video,https://docs.kie.ai/runway-api/generate-aleph-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,1:1,1:1,exact,1
kie,runway-api/generate-aleph-video,Generate Aleph Video,https://docs.kie.ai/runway-api/generate-aleph-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,21:9,21:9,exact,1
kie,runway-api/generate-aleph-video,Generate Aleph Video,https://docs.kie.ai/runway-api/generate-aleph-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,2:3,3:4,nearest_ratio,1
kie,runway-api/generate-aleph-video,Generate Aleph Video,https://docs.kie.ai/runway-api/generate-aleph-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:2,4:3,nearest_ratio,1
kie,runway-api/generate-aleph-video,Generate Aleph Video,https://docs.kie.ai/runway-api/generate-aleph-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:4,3:4,exact,1
kie,runway-api/generate-aleph-video,Generate Aleph Video,https://docs.kie.ai/runway-api/generate-aleph-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,4:3,4:3,exact,1
kie,runway-api/generate-aleph-video,Generate Aleph Video,https://docs.kie.ai/runway-api/generate-aleph-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:16,9:16,exact,1
kie,runway-api/generate-aleph-video,Generate Aleph Video,https://docs.kie.ai/runway-api/generate-aleph-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:21,9:16,nearest_ratio,1
kie,runway-api/generate-aleph-video,Generate Aleph Video,https://docs.kie.ai/runway-api/generate-aleph-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,AUTO,1:1,fallback_baseline,1
kie,seedream/4-5-edit,Seedream4.5 - Edit,https://docs.kie.ai/market/seedream/4-5-edit.md,paths.post.input.aspect_ratio,ASPECT_RATIO,16:9,16:9,exact,1
kie,seedream/4-5-edit,Seedream4.5 - Edit,https://docs.kie.ai/market/seedream/4-5-edit.md,paths.post.input.aspect_ratio,ASPECT_RATIO,1:1,1:1,exact,1
kie,seedream/4-5-edit,Seedream4.5 - Edit,https://docs.kie.ai/market/seedream/4-5-edit.md,paths.post.input.aspect_ratio,ASPECT_RATIO,21:9,21:9,exact,1
kie,seedream/4-5-edit,Seedream4.5 - Edit,https://docs.kie.ai/market/seedream/4-5-edit.md,paths.post.input.aspect_ratio,ASPECT_RATIO,2:3,2:3,exact,1
kie,seedream/4-5-edit,Seedream4.5 - Edit,https://docs.kie.ai/market/seedream/4-5-edit.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:2,3:2,exact,1
kie,seedream/4-5-edit,Seedream4.5 - Edit,https://docs.kie.ai/market/seedream/4-5-edit.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:4,3:4,exact,1
kie,seedream/4-5-edit,Seedream4.5 - Edit,https://docs.kie.ai/market/seedream/4-5-edit.md,paths.post.input.aspect_ratio,ASPECT_RATIO,4:3,4:3,exact,1
kie,seedream/4-5-edit,Seedream4.5 - Edit,https://docs.kie.ai/market/seedream/4-5-edit.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:16,9:16,exact,1
kie,seedream/4-5-edit,Seedream4.5 - Edit,https://docs.kie.ai/market/seedream/4-5-edit.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:21,9:16,nearest_ratio,1
kie,seedream/4-5-edit,Seedream4.5 - Edit,https://docs.kie.ai/market/seedream/4-5-edit.md,paths.post.input.aspect_ratio,ASPECT_RATIO,AUTO,1:1,fallback_baseline,1
kie,seedream/4-5-text-to-image,Seedream4.5 - Text to Image,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,16:9,16:9,exact,1
kie,seedream/4-5-text-to-image,Seedream4.5 - Text to Image,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,1:1,1:1,exact,1
kie,seedream/4-5-text-to-image,Seedream4.5 - Text to Image,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,21:9,21:9,exact,1
kie,seedream/4-5-text-to-image,Seedream4.5 - Text to Image,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,2:3,2:3,exact,1
kie,seedream/4-5-text-to-image,Seedream4.5 - Text to Image,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:2,3:2,exact,1
kie,seedream/4-5-text-to-image,Seedream4.5 - Text to Image,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:4,3:4,exact,1
kie,seedream/4-5-text-to-image,Seedream4.5 - Text to Image,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,4:3,4:3,exact,1
kie,seedream/4-5-text-to-image,Seedream4.5 - Text to Image,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:16,9:16,exact,1
kie,seedream/4-5-text-to-image,Seedream4.5 - Text to Image,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:21,9:16,nearest_ratio,1
kie,seedream/4-5-text-to-image,Seedream4.5 - Text to Image,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,paths.post.input.aspect_ratio,ASPECT_RATIO,AUTO,1:1,fallback_baseline,1
kie,sora-2-pro-storyboard,Sora2 - Pro Storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,paths.post.input.aspect_ratio,ASPECT_RATIO,16:9,landscape,fallback_baseline,1
kie,sora-2-pro-storyboard,Sora2 - Pro Storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,paths.post.input.aspect_ratio,ASPECT_RATIO,1:1,landscape,fallback_baseline,1
kie,sora-2-pro-storyboard,Sora2 - Pro Storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,paths.post.input.aspect_ratio,ASPECT_RATIO,21:9,landscape,fallback_baseline,1
kie,sora-2-pro-storyboard,Sora2 - Pro Storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,paths.post.input.aspect_ratio,ASPECT_RATIO,2:3,landscape,fallback_baseline,1
kie,sora-2-pro-storyboard,Sora2 - Pro Storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:2,landscape,fallback_baseline,1
kie,sora-2-pro-storyboard,Sora2 - Pro Storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:4,landscape,fallback_baseline,1
kie,sora-2-pro-storyboard,Sora2 - Pro Storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,paths.post.input.aspect_ratio,ASPECT_RATIO,4:3,landscape,fallback_baseline,1
kie,sora-2-pro-storyboard,Sora2 - Pro Storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:16,landscape,fallback_baseline,1
kie,sora-2-pro-storyboard,Sora2 - Pro Storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,paths.post.input.aspect_ratio,ASPECT_RATIO,9:21,landscape,fallback_baseline,1
kie,sora-2-pro-storyboard,Sora2 - Pro Storyboard,https://docs.kie.ai/market/sora-2-pro-storyboard.md,paths.post.input.aspect_ratio,ASPECT_RATIO,AUTO,landscape,fallback_baseline,1
kie,sora2/sora-2-image-to-video,Sora2 - Image to Video,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,16:9,landscape,fallback_baseline,1
kie,sora2/sora-2-image-to-video,Sora2 - Image to Video,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,1:1,landscape,fallback_baseline,1
kie,sora2/sora-2-image-to-video,Sora2 - Image to Video,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,21:9,landscape,fallback_baseline,1
kie,sora2/sora-2-image-to-video,Sora2 - Image to Video,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,2:3,landscape,fallback_baseline,1
kie,sora2/sora-2-image-to-video,Sora2 - Image to Video,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:2,landscape,fallback_baseline,1
kie,sora2/sora-2-image-to-video,Sora2 - Image to Video,https://docs.kie.ai/market/sora2/sora-2-image-to-video.md,paths.post.input.aspect_ratio,ASPECT_RATIO,3:4,landscape,fallback_baseline,1
